Source,Indicator,Year,Value,Unit,Scale,Sex
IMF,"All Items, Consumer price index (CPI), End-of-period (EoP), percent change",2007,0.286,Percent,Units,
IMF,"All Items, Consumer price index (CPI), End-of-period (EoP), percent change",2008,8.376,Percent,Units,
IMF,"All Items, Consumer price index (CPI), End-of-period (EoP), percent change",2009,-0.459,Percent,Units,
IMF,"All Items, Consumer price index (CPI), End-of-period (EoP), percent change",2010,4.018,Percent,Units,
IMF,"All Items, Consumer price index (CPI), End-of-period (EoP), percent change",2011,1.812,Percent,Units,
IMF,"All Items, Consumer price index (CPI), End-of-period (EoP), percent change",2012,6.785,Percent,Units,
IMF,"All Items, Consumer price index (CPI), End-of-period (EoP), percent change",2013,-1.849,Percent,Units,
IMF,"All Items, Consumer price index (CPI), End-of-period (EoP), percent change",2014,-0.714,Percent,Units,
IMF,"All Items, Consumer price index (CPI), End-of-period (EoP), percent change",2015,2.257,Percent,Units,
IMF,"All Items, Consumer price index (CPI), End-of-period (EoP), percent change",2016,-2.761,Percent,Units,
IMF,"All Items, Consumer price index (CPI), End-of-period (EoP), percent change",2017,2.957,Percent,Units,
IMF,"All Items, Consumer price index (CPI), End-of-period (EoP), percent change",2018,-0.133,Percent,Units,
IMF,"All Items, Consumer price index (CPI), End-of-period (EoP), percent change",2019,0.357,Percent,Units,
IMF,"All Items, Consumer price index (CPI), End-of-period (EoP), percent change",2020,1.064,Percent,Units,
IMF,"All Items, Consumer price index (CPI), End-of-period (EoP), percent change",2021,4.999,Percent,Units,
IMF,"All Items, Consumer price index (CPI), End-of-period (EoP), percent change",2022,2.783,Percent,Units,
IMF,"All Items, Consumer price index (CPI), End-of-period (EoP), percent change",2023,0.434,Percent,Units,
IMF,"All Items, Consumer price index (CPI), End-of-period (EoP), percent change",2024,-0.357,Percent,Units,
IMF,"All Items, Consumer price index (CPI), End-of-period (EoP), percent change",2025,2.2,Percent,Units,
IMF,"All Items, Consumer price index (CPI), End-of-period (EoP), percent change",2026,2.0,Percent,Units,
IMF,"All Items, Consumer price index (CPI), End-of-period (EoP), percent change",2027,2.0,Percent,Units,
IMF,"All Items, Consumer price index (CPI), End-of-period (EoP), percent change",2028,2.0,Percent,Units,
IMF,"All Items, Consumer price index (CPI), End-of-period (EoP), percent change",2029,2.0,Percent,Units,
IMF,"All Items, Consumer price index (CPI), End-of-period (EoP), percent change",2030,2.0,Percent,Units,
IMF,"Primary net lending (+) / net borrowing (-), General government, Domestic currency",1989,19512000000.0,Domestic currency,Billions,
IMF,"Primary net lending (+) / net borrowing (-), General government, Domestic currency",1990,-2009000000.0,Domestic currency,Billions,
IMF,"Primary net lending (+) / net borrowing (-), General government, Domestic currency",1991,-3346000000.0,Domestic currency,Billions,
IMF,"Primary net lending (+) / net borrowing (-), General government, Domestic currency",1992,4683000000.0,Domestic currency,Billions,
IMF,"Primary net lending (+) / net borrowing (-), General government, Domestic currency",1993,12279000000.0,Domestic currency,Billions,
IMF,"Primary net lending (+) / net borrowing (-), General government, Domestic currency",1994,7227000000.0,Domestic currency,Billions,
IMF,"Primary net lending (+) / net borrowing (-), General government, Domestic currency",1995,-464000000.0,Domestic currency,Billions,
IMF,"Primary net lending (+) / net borrowing (-), General government, Domestic currency",1996,25587000000.0,Domestic currency,Billions,
IMF,"Primary net lending (+) / net borrowing (-), General government, Domestic currency",1997,29550000000.0,Domestic currency,Billions,
IMF,"Primary net lending (+) / net borrowing (-), General government, Domestic currency",1998,50573000000.0,Domestic currency,Billions,
IMF,"Primary net lending (+) / net borrowing (-), General government, Domestic currency",1999,57874000000.0,Domestic currency,Billions,
IMF,"Primary net lending (+) / net borrowing (-), General government, Domestic currency",2000,-78240000000.0,Domestic currency,Billions,
IMF,"Primary net lending (+) / net borrowing (-), General government, Domestic currency",2001,-72547000000.0,Domestic currency,Billions,
IMF,"Primary net lending (+) / net borrowing (-), General government, Domestic currency",2002,-81364000000.0,Domestic currency,Billions,
IMF,"Primary net lending (+) / net borrowing (-), General government, Domestic currency",2003,-20955000000.0,Domestic currency,Billions,
IMF,"Primary net lending (+) / net borrowing (-), General government, Domestic currency",2004,-7146000000.0,Domestic currency,Billions,
IMF,"Primary net lending (+) / net borrowing (-), General government, Domestic currency",2005,-45837000000.0,Domestic currency,Billions,
IMF,"Primary net lending (+) / net borrowing (-), General government, Domestic currency",2006,12000000.0,Domestic currency,Billions,
IMF,"Primary net lending (+) / net borrowing (-), General government, Domestic currency",2007,50848000000.0,Domestic currency,Billions,
IMF,"Primary net lending (+) / net borrowing (-), General government, Domestic currency",2008,8562000000.0,Domestic currency,Billions,
IMF,"Primary net lending (+) / net borrowing (-), General government, Domestic currency",2009,-87039000000.0,Domestic currency,Billions,
IMF,"Primary net lending (+) / net borrowing (-), General government, Domestic currency",2010,4700000000.0,Domestic currency,Billions,
IMF,"Primary net lending (+) / net borrowing (-), General government, Domestic currency",2011,-34550000000.0,Domestic currency,Billions,
IMF,"Primary net lending (+) / net borrowing (-), General government, Domestic currency",2012,10881000000.0,Domestic currency,Billions,
IMF,"Primary net lending (+) / net borrowing (-), General government, Domestic currency",2013,-64540000000.0,Domestic currency,Billions,
IMF,"Primary net lending (+) / net borrowing (-), General government, Domestic currency",2014,-89940000000.0,Domestic currency,Billions,
IMF,"Primary net lending (+) / net borrowing (-), General government, Domestic currency",2015,-337573000000.0,Domestic currency,Billions,
IMF,"Primary net lending (+) / net borrowing (-), General government, Domestic currency",2016,-237086000000.0,Domestic currency,Billions,
IMF,"Primary net lending (+) / net borrowing (-), General government, Domestic currency",2017,-203625000000.0,Domestic currency,Billions,
IMF,"Primary net lending (+) / net borrowing (-), General government, Domestic currency",2018,-109652000000.0,Domestic currency,Billions,
IMF,"Primary net lending (+) / net borrowing (-), General government, Domestic currency",2019,89126000000.0,Domestic currency,Billions,
IMF,"Primary net lending (+) / net borrowing (-), General government, Domestic currency",2020,-245489000000.0,Domestic currency,Billions,
IMF,"Primary net lending (+) / net borrowing (-), General government, Domestic currency",2021,-340144000000.0,Domestic currency,Billions,
IMF,"Primary net lending (+) / net borrowing (-), General government, Domestic currency",2022,-424266000000.0,Domestic currency,Billions,
IMF,"Primary net lending (+) / net borrowing (-), General government, Domestic currency",2023,-302623000000.0,Domestic currency,Billions,
IMF,"Primary net lending (+) / net borrowing (-), General government, Domestic currency",2024,-166920000000.0,Domestic currency,Billions,
IMF,"Primary net lending (+) / net borrowing (-), General government, Domestic currency",2025,-182209000000.0,Domestic currency,Billions,
IMF,"Primary net lending (+) / net borrowing (-), General government, Domestic currency",2026,-207440000000.0,Domestic currency,Billions,
IMF,"Primary net lending (+) / net borrowing (-), General government, Domestic currency",2027,-217270000000.0,Domestic currency,Billions,
IMF,"Primary net lending (+) / net borrowing (-), General government, Domestic currency",2028,-254474000000.0,Domestic currency,Billions,
IMF,"Primary net lending (+) / net borrowing (-), General government, Domestic currency",2029,-273206000000.0,Domestic currency,Billions,
IMF,"Primary net lending (+) / net borrowing (-), General government, Domestic currency",2030,-295895000000.0,Domestic currency,Billions,
IMF,"Gross debt, General government, Percent of GDP",1998,53.571,Percent,Units,
IMF,"Gross debt, General government, Percent of GDP",1999,39.409,Percent,Units,
IMF,"Gross debt, General government, Percent of GDP",2000,39.592,Percent,Units,
IMF,"Gross debt, General government, Percent of GDP",2001,37.987,Percent,Units,
IMF,"Gross debt, General government, Percent of GDP",2002,30.768,Percent,Units,
IMF,"Gross debt, General government, Percent of GDP",2003,23.381,Percent,Units,
IMF,"Gross debt, General government, Percent of GDP",2004,21.51,Percent,Units,
IMF,"Gross debt, General government, Percent of GDP",2005,26.978,Percent,Units,
IMF,"Gross debt, General government, Percent of GDP",2006,8.366,Percent,Units,
IMF,"Gross debt, General government, Percent of GDP",2007,14.286,Percent,Units,
IMF,"Gross debt, General government, Percent of GDP",2008,18.307,Percent,Units,
IMF,"Gross debt, General government, Percent of GDP",2009,18.748,Percent,Units,
IMF,"Gross debt, General government, Percent of GDP",2010,21.0,Percent,Units,
IMF,"Gross debt, General government, Percent of GDP",2011,21.86,Percent,Units,
IMF,"Gross debt, General government, Percent of GDP",2012,19.54,Percent,Units,
IMF,"Gross debt, General government, Percent of GDP",2013,18.504,Percent,Units,
IMF,"Gross debt, General government, Percent of GDP",2014,22.282,Percent,Units,
IMF,"Gross debt, General government, Percent of GDP",2015,30.9,Percent,Units,
IMF,"Gross debt, General government, Percent of GDP",2016,35.923,Percent,Units,
IMF,"Gross debt, General government, Percent of GDP",2017,39.598,Percent,Units,
IMF,"Gross debt, General government, Percent of GDP",2018,41.08,Percent,Units,
IMF,"Gross debt, General government, Percent of GDP",2019,41.23,Percent,Units,
IMF,"Gross debt, General government, Percent of GDP",2020,46.142,Percent,Units,
IMF,"Gross debt, General government, Percent of GDP",2021,50.288,Percent,Units,
IMF,"Gross debt, General government, Percent of GDP",2022,54.187,Percent,Units,
IMF,"Gross debt, General government, Percent of GDP",2023,54.904,Percent,Units,
IMF,"Gross debt, General government, Percent of GDP",2024,54.033,Percent,Units,
IMF,"Gross debt, General government, Percent of GDP",2025,52.547,Percent,Units,
IMF,"Gross debt, General government, Percent of GDP",2026,51.242,Percent,Units,
IMF,"Gross debt, General government, Percent of GDP",2027,50.031,Percent,Units,
IMF,"Gross debt, General government, Percent of GDP",2028,48.885,Percent,Units,
IMF,"Gross debt, General government, Percent of GDP",2029,47.855,Percent,Units,
IMF,"Gross debt, General government, Percent of GDP",2030,46.918,Percent,Units,
IMF,"Expenditure, General government, Percent of GDP",1989,17.08,Percent,Units,
IMF,"Expenditure, General government, Percent of GDP",1990,18.122,Percent,Units,
IMF,"Expenditure, General government, Percent of GDP",1991,17.226,Percent,Units,
IMF,"Expenditure, General government, Percent of GDP",1992,18.402,Percent,Units,
IMF,"Expenditure, General government, Percent of GDP",1993,16.378,Percent,Units,
IMF,"Expenditure, General government, Percent of GDP",1994,18.531,Percent,Units,
IMF,"Expenditure, General government, Percent of GDP",1995,20.196,Percent,Units,
IMF,"Expenditure, General government, Percent of GDP",1996,18.151,Percent,Units,
IMF,"Expenditure, General government, Percent of GDP",1997,17.349,Percent,Units,
IMF,"Expenditure, General government, Percent of GDP",1998,14.884,Percent,Units,
IMF,"Expenditure, General government, Percent of GDP",1999,10.746,Percent,Units,
IMF,"Expenditure, General government, Percent of GDP",2000,15.641,Percent,Units,
IMF,"Expenditure, General government, Percent of GDP",2001,15.447,Percent,Units,
IMF,"Expenditure, General government, Percent of GDP",2002,15.284,Percent,Units,
IMF,"Expenditure, General government, Percent of GDP",2003,13.686,Percent,Units,
IMF,"Expenditure, General government, Percent of GDP",2004,13.36,Percent,Units,
IMF,"Expenditure, General government, Percent of GDP",2005,14.139,Percent,Units,
IMF,"Expenditure, General government, Percent of GDP",2006,13.006,Percent,Units,
IMF,"Expenditure, General government, Percent of GDP",2007,15.809,Percent,Units,
IMF,"Expenditure, General government, Percent of GDP",2008,14.549,Percent,Units,
IMF,"Expenditure, General government, Percent of GDP",2009,16.997,Percent,Units,
IMF,"Expenditure, General government, Percent of GDP",2010,14.076,Percent,Units,
IMF,"Expenditure, General government, Percent of GDP",2011,14.728,Percent,Units,
IMF,"Expenditure, General government, Percent of GDP",2012,14.236,Percent,Units,
IMF,"Expenditure, General government, Percent of GDP",2013,14.894,Percent,Units,
IMF,"Expenditure, General government, Percent of GDP",2014,14.225,Percent,Units,
IMF,"Expenditure, General government, Percent of GDP",2015,18.153,Percent,Units,
IMF,"Expenditure, General government, Percent of GDP",2016,15.428,Percent,Units,
IMF,"Expenditure, General government, Percent of GDP",2017,17.785,Percent,Units,
IMF,"Expenditure, General government, Percent of GDP",2018,16.568,Percent,Units,
IMF,"Expenditure, General government, Percent of GDP",2019,14.601,Percent,Units,
IMF,"Expenditure, General government, Percent of GDP",2020,19.071,Percent,Units,
IMF,"Expenditure, General government, Percent of GDP",2021,19.855,Percent,Units,
IMF,"Expenditure, General government, Percent of GDP",2022,19.864,Percent,Units,
IMF,"Expenditure, General government, Percent of GDP",2023,19.17,Percent,Units,
IMF,"Expenditure, General government, Percent of GDP",2024,18.255,Percent,Units,
IMF,"Expenditure, General government, Percent of GDP",2025,18.701,Percent,Units,
IMF,"Expenditure, General government, Percent of GDP",2026,19.1,Percent,Units,
IMF,"Expenditure, General government, Percent of GDP",2027,19.5,Percent,Units,
IMF,"Expenditure, General government, Percent of GDP",2028,19.895,Percent,Units,
IMF,"Expenditure, General government, Percent of GDP",2029,20.261,Percent,Units,
IMF,"Expenditure, General government, Percent of GDP",2030,20.661,Percent,Units,
IMF,"Revenue, General government, Percent of GDP",1989,17.966,Percent,Units,
IMF,"Revenue, General government, Percent of GDP",1990,14.879,Percent,Units,
IMF,"Revenue, General government, Percent of GDP",1991,14.149,Percent,Units,
IMF,"Revenue, General government, Percent of GDP",1992,15.69,Percent,Units,
IMF,"Revenue, General government, Percent of GDP",1993,15.813,Percent,Units,
IMF,"Revenue, General government, Percent of GDP",1994,16.391,Percent,Units,
IMF,"Revenue, General government, Percent of GDP",1995,17.581,Percent,Units,
IMF,"Revenue, General government, Percent of GDP",1996,18.003,Percent,Units,
IMF,"Revenue, General government, Percent of GDP",1997,17.989,Percent,Units,
IMF,"Revenue, General government, Percent of GDP",1998,17.388,Percent,Units,
IMF,"Revenue, General government, Percent of GDP",1999,12.69,Percent,Units,
IMF,"Revenue, General government, Percent of GDP",2000,11.949,Percent,Units,
IMF,"Revenue, General government, Percent of GDP",2001,12.178,Percent,Units,
IMF,"Revenue, General government, Percent of GDP",2002,11.954,Percent,Units,
IMF,"Revenue, General government, Percent of GDP",2003,12.614,Percent,Units,
IMF,"Revenue, General government, Percent of GDP",2004,12.655,Percent,Units,
IMF,"Revenue, General government, Percent of GDP",2005,12.615,Percent,Units,
IMF,"Revenue, General government, Percent of GDP",2006,12.859,Percent,Units,
IMF,"Revenue, General government, Percent of GDP",2007,16.031,Percent,Units,
IMF,"Revenue, General government, Percent of GDP",2008,14.509,Percent,Units,
IMF,"Revenue, General government, Percent of GDP",2009,14.756,Percent,Units,
IMF,"Revenue, General government, Percent of GDP",2010,13.8,Percent,Units,
IMF,"Revenue, General government, Percent of GDP",2011,13.746,Percent,Units,
IMF,"Revenue, General government, Percent of GDP",2012,14.02,Percent,Units,
IMF,"Revenue, General government, Percent of GDP",2013,13.529,Percent,Units,
IMF,"Revenue, General government, Percent of GDP",2014,12.574,Percent,Units,
IMF,"Revenue, General government, Percent of GDP",2015,12.6,Percent,Units,
IMF,"Revenue, General government, Percent of GDP",2016,11.139,Percent,Units,
IMF,"Revenue, General government, Percent of GDP",2017,13.581,Percent,Units,
IMF,"Revenue, General government, Percent of GDP",2018,13.591,Percent,Units,
IMF,"Revenue, General government, Percent of GDP",2019,14.062,Percent,Units,
IMF,"Revenue, General government, Percent of GDP",2020,14.389,Percent,Units,
IMF,"Revenue, General government, Percent of GDP",2021,14.146,Percent,Units,
IMF,"Revenue, General government, Percent of GDP",2022,14.309,Percent,Units,
IMF,"Revenue, General government, Percent of GDP",2023,15.041,Percent,Units,
IMF,"Revenue, General government, Percent of GDP",2024,15.157,Percent,Units,
IMF,"Revenue, General government, Percent of GDP",2025,15.801,Percent,Units,
IMF,"Revenue, General government, Percent of GDP",2026,16.2,Percent,Units,
IMF,"Revenue, General government, Percent of GDP",2027,16.6,Percent,Units,
IMF,"Revenue, General government, Percent of GDP",2028,16.995,Percent,Units,
IMF,"Revenue, General government, Percent of GDP",2029,17.361,Percent,Units,
IMF,"Revenue, General government, Percent of GDP",2030,17.761,Percent,Units,
IMF,"Primary net lending (+) / net borrowing (-), General government, Percent of GDP",1989,3.833,Percent,Units,
IMF,"Primary net lending (+) / net borrowing (-), General government, Percent of GDP",1990,-0.376,Percent,Units,
IMF,"Primary net lending (+) / net borrowing (-), General government, Percent of GDP",1991,-0.597,Percent,Units,
IMF,"Primary net lending (+) / net borrowing (-), General government, Percent of GDP",1992,0.788,Percent,Units,
IMF,"Primary net lending (+) / net borrowing (-), General government, Percent of GDP",1993,1.907,Percent,Units,
IMF,"Primary net lending (+) / net borrowing (-), General government, Percent of GDP",1994,0.814,Percent,Units,
IMF,"Primary net lending (+) / net borrowing (-), General government, Percent of GDP",1995,-0.043,Percent,Units,
IMF,"Primary net lending (+) / net borrowing (-), General government, Percent of GDP",1996,2.118,Percent,Units,
IMF,"Primary net lending (+) / net borrowing (-), General government, Percent of GDP",1997,2.232,Percent,Units,
IMF,"Primary net lending (+) / net borrowing (-), General government, Percent of GDP",1998,3.492,Percent,Units,
IMF,"Primary net lending (+) / net borrowing (-), General government, Percent of GDP",1999,2.557,Percent,Units,
IMF,"Primary net lending (+) / net borrowing (-), General government, Percent of GDP",2000,-3.13,Percent,Units,
IMF,"Primary net lending (+) / net borrowing (-), General government, Percent of GDP",2001,-2.702,Percent,Units,
IMF,"Primary net lending (+) / net borrowing (-), General government, Percent of GDP",2002,-2.796,Percent,Units,
IMF,"Primary net lending (+) / net borrowing (-), General government, Percent of GDP",2003,-0.676,Percent,Units,
IMF,"Primary net lending (+) / net borrowing (-), General government, Percent of GDP",2004,-0.219,Percent,Units,
IMF,"Primary net lending (+) / net borrowing (-), General government, Percent of GDP",2005,-1.324,Percent,Units,
IMF,"Primary net lending (+) / net borrowing (-), General government, Percent of GDP",2007,1.3,Percent,Units,
IMF,"Primary net lending (+) / net borrowing (-), General government, Percent of GDP",2008,0.196,Percent,Units,
IMF,"Primary net lending (+) / net borrowing (-), General government, Percent of GDP",2009,-1.9,Percent,Units,
IMF,"Primary net lending (+) / net borrowing (-), General government, Percent of GDP",2010,0.1,Percent,Units,
IMF,"Primary net lending (+) / net borrowing (-), General government, Percent of GDP",2011,-0.686,Percent,Units,
IMF,"Primary net lending (+) / net borrowing (-), General government, Percent of GDP",2012,0.191,Percent,Units,
IMF,"Primary net lending (+) / net borrowing (-), General government, Percent of GDP",2013,-1.044,Percent,Units,
IMF,"Primary net lending (+) / net borrowing (-), General government, Percent of GDP",2014,-1.371,Percent,Units,
IMF,"Primary net lending (+) / net borrowing (-), General government, Percent of GDP",2015,-5.014,Percent,Units,
IMF,"Primary net lending (+) / net borrowing (-), General government, Percent of GDP",2016,-3.384,Percent,Units,
IMF,"Primary net lending (+) / net borrowing (-), General government, Percent of GDP",2017,-2.761,Percent,Units,
IMF,"Primary net lending (+) / net borrowing (-), General government, Percent of GDP",2018,-1.385,Percent,Units,
IMF,"Primary net lending (+) / net borrowing (-), General government, Percent of GDP",2019,1.057,Percent,Units,
IMF,"Primary net lending (+) / net borrowing (-), General government, Percent of GDP",2020,-2.725,Percent,Units,
IMF,"Primary net lending (+) / net borrowing (-), General government, Percent of GDP",2021,-3.467,Percent,Units,
IMF,"Primary net lending (+) / net borrowing (-), General government, Percent of GDP",2022,-3.909,Percent,Units,
IMF,"Primary net lending (+) / net borrowing (-), General government, Percent of GDP",2023,-2.536,Percent,Units,
IMF,"Primary net lending (+) / net borrowing (-), General government, Percent of GDP",2024,-1.296,Percent,Units,
IMF,"Primary net lending (+) / net borrowing (-), General government, Percent of GDP",2025,-1.3,Percent,Units,
IMF,"Primary net lending (+) / net borrowing (-), General government, Percent of GDP",2026,-1.366,Percent,Units,
IMF,"Primary net lending (+) / net borrowing (-), General government, Percent of GDP",2027,-1.321,Percent,Units,
IMF,"Primary net lending (+) / net borrowing (-), General government, Percent of GDP",2028,-1.431,Percent,Units,
IMF,"Primary net lending (+) / net borrowing (-), General government, Percent of GDP",2029,-1.421,Percent,Units,
IMF,"Primary net lending (+) / net borrowing (-), General government, Percent of GDP",2030,-1.423,Percent,Units,
IMF,"Gross domestic product (GDP), Constant prices, Percent change",1980,9.255,Percent,Units,
IMF,"Gross domestic product (GDP), Constant prices, Percent change",1981,1.929,Percent,Units,
IMF,"Gross domestic product (GDP), Constant prices, Percent change",1982,1.682,Percent,Units,
IMF,"Gross domestic product (GDP), Constant prices, Percent change",1983,-2.0,Percent,Units,
IMF,"Gross domestic product (GDP), Constant prices, Percent change",1984,0.4,Percent,Units,
IMF,"Gross domestic product (GDP), Constant prices, Percent change",1985,4.327,Percent,Units,
IMF,"Gross domestic product (GDP), Constant prices, Percent change",1986,2.748,Percent,Units,
IMF,"Gross domestic product (GDP), Constant prices, Percent change",1987,-2.074,Percent,Units,
IMF,"Gross domestic product (GDP), Constant prices, Percent change",1988,3.428,Percent,Units,
IMF,"Gross domestic product (GDP), Constant prices, Percent change",1989,-2.849,Percent,Units,
IMF,"Gross domestic product (GDP), Constant prices, Percent change",1990,8.976,Percent,Units,
IMF,"Gross domestic product (GDP), Constant prices, Percent change",1991,4.226,Percent,Units,
IMF,"Gross domestic product (GDP), Constant prices, Percent change",1992,2.958,Percent,Units,
IMF,"Gross domestic product (GDP), Constant prices, Percent change",1993,5.836,Percent,Units,
IMF,"Gross domestic product (GDP), Constant prices, Percent change",1994,2.02,Percent,Units,
IMF,"Gross domestic product (GDP), Constant prices, Percent change",1995,6.045,Percent,Units,
IMF,"Gross domestic product (GDP), Constant prices, Percent change",1996,4.324,Percent,Units,
IMF,"Gross domestic product (GDP), Constant prices, Percent change",1997,5.735,Percent,Units,
IMF,"Gross domestic product (GDP), Constant prices, Percent change",1998,3.961,Percent,Units,
IMF,"Gross domestic product (GDP), Constant prices, Percent change",1999,4.358,Percent,Units,
IMF,"Gross domestic product (GDP), Constant prices, Percent change",2000,5.858,Percent,Units,
IMF,"Gross domestic product (GDP), Constant prices, Percent change",2001,5.333,Percent,Units,
IMF,"Gross domestic product (GDP), Constant prices, Percent change",2002,4.643,Percent,Units,
IMF,"Gross domestic product (GDP), Constant prices, Percent change",2003,3.444,Percent,Units,
IMF,"Gross domestic product (GDP), Constant prices, Percent change",2004,4.43,Percent,Units,
IMF,"Gross domestic product (GDP), Constant prices, Percent change",2005,1.713,Percent,Units,
IMF,"Gross domestic product (GDP), Constant prices, Percent change",2006,3.944,Percent,Units,
IMF,"Gross domestic product (GDP), Constant prices, Percent change",2007,5.986,Percent,Units,
IMF,"Gross domestic product (GDP), Constant prices, Percent change",2008,4.897,Percent,Units,
IMF,"Gross domestic product (GDP), Constant prices, Percent change",2009,2.319,Percent,Units,
IMF,"Gross domestic product (GDP), Constant prices, Percent change",2010,2.114,Percent,Units,
IMF,"Gross domestic product (GDP), Constant prices, Percent change",2011,2.964,Percent,Units,
IMF,"Gross domestic product (GDP), Constant prices, Percent change",2012,4.811,Percent,Units,
IMF,"Gross domestic product (GDP), Constant prices, Percent change",2013,7.191,Percent,Units,
IMF,"Gross domestic product (GDP), Constant prices, Percent change",2014,6.358,Percent,Units,
IMF,"Gross domestic product (GDP), Constant prices, Percent change",2015,1.778,Percent,Units,
IMF,"Gross domestic product (GDP), Constant prices, Percent change",2016,3.34,Percent,Units,
IMF,"Gross domestic product (GDP), Constant prices, Percent change",2017,5.672,Percent,Units,
IMF,"Gross domestic product (GDP), Constant prices, Percent change",2018,6.697,Percent,Units,
IMF,"Gross domestic product (GDP), Constant prices, Percent change",2019,6.866,Percent,Units,
IMF,"Gross domestic product (GDP), Constant prices, Percent change",2020,3.849,Percent,Units,
IMF,"Gross domestic product (GDP), Constant prices, Percent change",2021,7.155,Percent,Units,
IMF,"Gross domestic product (GDP), Constant prices, Percent change",2022,6.253,Percent,Units,
IMF,"Gross domestic product (GDP), Constant prices, Percent change",2023,6.353,Percent,Units,
IMF,"Gross domestic product (GDP), Constant prices, Percent change",2024,6.506,Percent,Units,
IMF,"Gross domestic product (GDP), Constant prices, Percent change",2025,6.511,Percent,Units,
IMF,"Gross domestic product (GDP), Constant prices, Percent change",2026,6.186,Percent,Units,
IMF,"Gross domestic product (GDP), Constant prices, Percent change",2027,6.18,Percent,Units,
IMF,"Gross domestic product (GDP), Constant prices, Percent change",2028,6.003,Percent,Units,
IMF,"Gross domestic product (GDP), Constant prices, Percent change",2029,5.992,Percent,Units,
IMF,"Gross domestic product (GDP), Constant prices, Percent change",2030,5.964,Percent,Units,
IMF,"Gross domestic product (GDP), Current prices, Purchasing power parity (PPP) international dollar, ICP benchmarks 2017-2021",1980,3750000000.0,,Billions,
IMF,"Gross domestic product (GDP), Current prices, Purchasing power parity (PPP) international dollar, ICP benchmarks 2017-2021",1981,4184000000.0,,Billions,
IMF,"Gross domestic product (GDP), Current prices, Purchasing power parity (PPP) international dollar, ICP benchmarks 2017-2021",1982,4517000000.0,,Billions,
IMF,"Gross domestic product (GDP), Current prices, Purchasing power parity (PPP) international dollar, ICP benchmarks 2017-2021",1983,4600000000.0,,Billions,
IMF,"Gross domestic product (GDP), Current prices, Purchasing power parity (PPP) international dollar, ICP benchmarks 2017-2021",1984,4785000000.0,,Billions,
IMF,"Gross domestic product (GDP), Current prices, Purchasing power parity (PPP) international dollar, ICP benchmarks 2017-2021",1985,5150000000.0,,Billions,
IMF,"Gross domestic product (GDP), Current prices, Purchasing power parity (PPP) international dollar, ICP benchmarks 2017-2021",1986,5398000000.0,,Billions,
IMF,"Gross domestic product (GDP), Current prices, Purchasing power parity (PPP) international dollar, ICP benchmarks 2017-2021",1987,5417000000.0,,Billions,
IMF,"Gross domestic product (GDP), Current prices, Purchasing power parity (PPP) international dollar, ICP benchmarks 2017-2021",1988,5800000000.0,,Billions,
IMF,"Gross domestic product (GDP), Current prices, Purchasing power parity (PPP) international dollar, ICP benchmarks 2017-2021",1989,5856000000.0,,Billions,
IMF,"Gross domestic product (GDP), Current prices, Purchasing power parity (PPP) international dollar, ICP benchmarks 2017-2021",1990,6620000000.0,,Billions,
IMF,"Gross domestic product (GDP), Current prices, Purchasing power parity (PPP) international dollar, ICP benchmarks 2017-2021",1991,7134000000.0,,Billions,
IMF,"Gross domestic product (GDP), Current prices, Purchasing power parity (PPP) international dollar, ICP benchmarks 2017-2021",1992,7512000000.0,,Billions,
IMF,"Gross domestic product (GDP), Current prices, Purchasing power parity (PPP) international dollar, ICP benchmarks 2017-2021",1993,8139000000.0,,Billions,
IMF,"Gross domestic product (GDP), Current prices, Purchasing power parity (PPP) international dollar, ICP benchmarks 2017-2021",1994,8480000000.0,,Billions,
IMF,"Gross domestic product (GDP), Current prices, Purchasing power parity (PPP) international dollar, ICP benchmarks 2017-2021",1995,9182000000.0,,Billions,
IMF,"Gross domestic product (GDP), Current prices, Purchasing power parity (PPP) international dollar, ICP benchmarks 2017-2021",1996,9754000000.0,,Billions,
IMF,"Gross domestic product (GDP), Current prices, Purchasing power parity (PPP) international dollar, ICP benchmarks 2017-2021",1997,10491000000.0,,Billions,
IMF,"Gross domestic product (GDP), Current prices, Purchasing power parity (PPP) international dollar, ICP benchmarks 2017-2021",1998,11029000000.0,,Billions,
IMF,"Gross domestic product (GDP), Current prices, Purchasing power parity (PPP) international dollar, ICP benchmarks 2017-2021",1999,11673000000.0,,Billions,
IMF,"Gross domestic product (GDP), Current prices, Purchasing power parity (PPP) international dollar, ICP benchmarks 2017-2021",2000,12637000000.0,,Billions,
IMF,"Gross domestic product (GDP), Current prices, Purchasing power parity (PPP) international dollar, ICP benchmarks 2017-2021",2001,13610000000.0,,Billions,
IMF,"Gross domestic product (GDP), Current prices, Purchasing power parity (PPP) international dollar, ICP benchmarks 2017-2021",2002,14464000000.0,,Billions,
IMF,"Gross domestic product (GDP), Current prices, Purchasing power parity (PPP) international dollar, ICP benchmarks 2017-2021",2003,15257000000.0,,Billions,
IMF,"Gross domestic product (GDP), Current prices, Purchasing power parity (PPP) international dollar, ICP benchmarks 2017-2021",2004,16361000000.0,,Billions,
IMF,"Gross domestic product (GDP), Current prices, Purchasing power parity (PPP) international dollar, ICP benchmarks 2017-2021",2005,17163000000.0,,Billions,
IMF,"Gross domestic product (GDP), Current prices, Purchasing power parity (PPP) international dollar, ICP benchmarks 2017-2021",2006,18390000000.0,,Billions,
